book_id,goodreads_book_id,authors,original_publication_year,original_title,title,average_rating,ratings_count,image_url
171,6400090,"Jane Austen, Fiona Stafford",1815,Emma,Emma,3.99,459826,https://images.gr-assets.com/books/1373627931m/6969.jpg
172,11125,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877,Анна Каренина,Anna Karenina,4.02,297472,https://images.gr-assets.com/books/1352422904m/15823480.jpg
173,6969,Anthony Burgess,1962,A Clockwork Orange,A Clockwork Orange,3.98,431195,https://images.gr-assets.com/books/1348339306m/227463.jpg
174,15823480,William Paul Young,2007,The Shack: Where Tragedy Confronts Eternity,The Shack,3.74,419539,https://images.gr-assets.com/books/1344270232m/1812457.jpg
175,227463,Rick Riordan,2009,The Last Olympian,"The Last Olympian (Percy Jackson and the Olympians, #5)",4.5,397500,https://images.gr-assets.com/books/1327924597m/4502507.jpg
176,1812457,Stephen King,1986,It,It,4.18,292592,https://images.gr-assets.com/books/1309376909m/18342.jpg
177,4502507,"Fyodor Dostoyevsky, David McDuff",1866,Преступление и наказание,Crime and Punishment,4.18,380903,https://images.gr-assets.com/books/1382846449m/7144.jpg
178,18342,Sylvia Plath,1963,The Bell Jar,The Bell Jar,3.98,401605,https://images.gr-assets.com/books/1473890514m/6514.jpg
179,7144,Frank McCourt,1996,Angela's Ashes: A Memoir,"Angela's Ashes (Frank McCourt, #1)",4.07,392103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
180,6514,"Hermann Hesse, Hilda Rosner",1922,Siddhartha,Siddhartha,3.99,372099,https://images.gr-assets.com/books/1428715580m/52036.jpg
181,252577,Truman Capote,1965,In Cold Blood,In Cold Blood,4.05,381652,https://images.gr-assets.com/books/1424931136m/168642.jpg
182,52036,"Kami Garcia, Margaret Stohl",2009,Beautiful Creatures,"Beautiful Creatures (Caster Chronicles, #1)",3.76,436093,https://images.gr-assets.com/books/1327873282m/6304335.jpg
183,168642,Cassandra Clare,2010,Clockwork Angel,"Clockwork Angel (The Infernal Devices, #1)",4.33,490890,https://images.gr-assets.com/books/1454962884m/7171637.jpg
184,6304335,"Roald Dahl, Quentin Blake",1988,Matilda,Matilda,4.29,440743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
185,7171637,Erin Morgenstern,2011,The Night Circus,The Night Circus,4.03,429543,https://images.gr-assets.com/books/1387124618m/9361589.jpg
186,39988,Philippa Gregory,2001,The Other Boleyn Girl,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",4.04,381080,https://images.gr-assets.com/books/1355932638m/37470.jpg
187,9361589,Scott Westerfeld,2005,Uglies,"Uglies (Uglies, #1)",3.86,449073,https://images.gr-assets.com/books/1443904172m/24770.jpg
188,37470,George R.R. Martin,2011,A Dance with Dragons,"A Dance with Dragons (A Song of Ice and Fire, #5)",4.31,365954,https://images.gr-assets.com/books/1327885335m/10664113.jpg
189,24770,J.R.R. Tolkien,1955,The Lord of the Rings,"The Lord of the Rings (The Lord of the Rings, #1-3)",4.47,389054,https://images.gr-assets.com/books/1411114164m/33.jpg
190,10664113,Cheryl Strayed,2012,Wild: From Lost to Found on the Pacific Crest Trail ,Wild: From Lost to Found on the Pacific Crest Trail,3.96,379872,https://images.gr-assets.com/books/1453189881m/12262741.jpg
191,33,"Alan Moore, Dave Gibbons, John Higgins",1987,Watchmen,Watchmen,4.35,398018,https://images.gr-assets.com/books/1442239711m/472331.jpg
192,12262741,Patrick Rothfuss,2007,The Name of the Wind,"The Name of the Wind (The Kingkiller Chronicle, #1)",4.55,400101,https://images.gr-assets.com/books/1472068073m/186074.jpg
193,472331,Malcolm Gladwell,2008,Outliers: The Story of Success,Outliers: The Story of Success,4.11,353011,https://images.gr-assets.com/books/1344266315m/3228917.jpg
194,186074,"Herman Melville, Andrew Delbanco, Tom Quirk",1851,"Moby Dick; or, The Whale","Moby-Dick or, The Whale",3.46,358050,https://images.gr-assets.com/books/1327940656m/153747.jpg
195,3228917,"Mary Ann Shaffer, Annie Barrows",2008,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary and Potato Peel Pie Society,4.12,393626,https://images.gr-assets.com/books/1351979318m/2728527.jpg
196,153747,Chuck Palahniuk,1996,Fight Club,Fight Club,4.2,365349,https://images.gr-assets.com/books/1357128997m/5759.jpg
197,2728527,Charlaine Harris,2001,Dead Until Dark,"Dead Until Dark (Sookie Stackhouse, #1)",3.96,420764,https://images.gr-assets.com/books/1468560853m/301082.jpg
198,5759,Alice Walker,1982,The Color Purple,The Color Purple,4.17,376766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
199,301082,John Grogan,2005,Marley & Me: Life and Love with the World's Worst Dog,Marley and Me: Life and Love With the World's Worst Dog,4.12,367304,https://images.gr-assets.com/books/1308858322m/12691.jpg
200,11486,Agatha Christie,1939,Ten Little Niggers,And Then There Were None,4.23,408983,https://images.gr-assets.com/books/1391120695m/16299.jpg
201,12691,Dan Brown,2009,The Lost Symbol,"The Lost Symbol (Robert Langdon, #3)",3.66,369428,https://images.gr-assets.com/books/1358274396m/6411961.jpg
202,16299,Becca Fitzpatrick,2009,"Hush, Hush","Hush, Hush (Hush, Hush, #1)",4,448166,https://images.gr-assets.com/books/1358261334m/6339664.jpg
203,6411961,Jamie McGuire,2011,Beautiful Disaster,"Beautiful Disaster (Beautiful, #1)",4.15,418309,https://images.gr-assets.com/books/1358259032m/11505797.jpg
204,6339664,Charles Dickens,1843,A Christmas Carol,A Christmas Carol,4.02,394540,https://images.gr-assets.com/books/1406512317m/5326.jpg
205,11505797,Anne Rice,1976,Interview with the Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)",3.97,372566,https://images.gr-assets.com/books/1380631642m/43763.jpg
206,5326,Kiera Cass,2012,The Selection,"The Selection (The Selection, #1)",4.15,505340,https://images.gr-assets.com/books/1322103400m/10507293.jpg
207,43763,Janet Evanovich,1994,One for the Money,"One for the Money (Stephanie Plum, #1)",4.03,391007,https://images.gr-assets.com/books/1316730230m/6853.jpg
208,10507293,Rebecca Skloot,2010,The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks,4.04,377249,https://images.gr-assets.com/books/1327878144m/6493208.jpg
209,6853,Thomas Harris,1988,The Silence of the Lambs,"The Silence of the Lambs  (Hannibal Lecter, #2)",4.14,351107,https://images.gr-assets.com/books/1390426249m/23807.jpg
210,6493208,Richelle Mead,2007,,"Vampire Academy (Vampire Academy, #1)",4.14,248283,https://images.gr-assets.com/books/1361098973m/345627.jpg
211,23807,Malcolm Gladwell,2005,Blink: The Power of Thinking Without Thinking,Blink: The Power of Thinking Without Thinking,3.89,348196,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
212,345627,Ian McEwan,2001,Atonement,Atonement,3.88,347006,https://images.gr-assets.com/books/1320449708m/6867.jpg
213,40102,"Franz Kafka, Stanley Corngold",1915,Die Verwandlung,The Metamorphosis,3.78,364933,https://images.gr-assets.com/books/1359061917m/485894.jpg
214,6867,Rick Riordan,2007,The Titan's Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)",4.33,446668,https://images.gr-assets.com/books/1361038385m/561456.jpg
215,485894,Ernest Cline,2011,,Ready Player One,4.31,349423,https://images.gr-assets.com/books/1500930947m/9969571.jpg
216,561456,Garth Stein,2006,The Art of Racing in the Rain,The Art of Racing in the Rain,4.19,327409,https://images.gr-assets.com/books/1377206302m/3153910.jpg
217,9969571,"Erik Larson, Tony Goldwyn",2003,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",3.98,309385,https://images.gr-assets.com/books/1312066724m/21996.jpg
218,3153910,Sylvia Day,2012,Bared to You,"Bared to You (Crossfire, #1)",4.19,222678,https://images.gr-assets.com/books/1477803272m/13572249.jpg
219,21996,"C.S. Lewis, Pauline Baynes",1956,The Chronicles of Narnia,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",4.24,376385,https://images.gr-assets.com/books/1449868701m/11127.jpg
220,13572249,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,Twilight: The Complete Illustrated Movie Companion,4.23,291411,https://images.gr-assets.com/books/1352539022m/3609760.jpg
221,11127,Dave Pelzer,1995,"A Child Called ""It"": One Child's Courage to Survive","A Child Called ""It"" (Dave Pelzer #1)",4.08,311543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
222,3609760,Robert Ludlum,1980,The Bourne Identity,"The Bourne Identity (Jason Bourne, #1)",3.98,327122,https://images.gr-assets.com/books/1335860740m/7869.jpg
223,60748,Eoin Colfer,2001,Artemis Fowl,"Artemis Fowl (Artemis Fowl, #1)",3.82,386923,https://images.gr-assets.com/books/1327945104m/249747.jpg
224,7869,Lauren Kate,2009,Fallen,"Fallen (Fallen, #1)",3.74,395296,https://images.gr-assets.com/books/1440619649m/6487308.jpg
225,249747,John Steinbeck,1952,East of Eden  ,East of Eden,4.35,320919,https://images.gr-assets.com/books/1441547516m/4406.jpg
226,6487308,Gillian Flynn,2009,Dark Places,Dark Places,3.92,333452,https://images.gr-assets.com/books/1354988288m/5886881.jpg
227,4406,John Grisham,1993,The Client,The Client,3.97,320083,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
228,5886881,"Emma McLaughlin, Nicola Kraus",2002,The Nanny Diaries,"The Nanny Diaries (Nanny, #1)",3.4,323762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
229,5359,"Lewis Carroll, John Tenniel, Martin Gardner",1865,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland & Through the Looking-Glass,4.06,340920,https://images.gr-assets.com/books/1327872220m/24213.jpg
230,228333,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817,Persuasion,Persuasion,4.13,365425,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
231,24213,Tatiana de Rosnay,2007,Elle s'appelait Sarah,Sarah's Key,4.14,312444,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
232,2156,Stephen King,1982,The Gunslinger,"The Gunslinger (The Dark Tower, #1)",3.99,332494,https://images.gr-assets.com/books/1375776480m/43615.jpg
233,556602,"Gabriel García Márquez, Edith Grossman",1985,El amor en los tiempos del cólera,Love in the Time of Cholera,3.89,283806,https://images.gr-assets.com/books/1327124987m/9712.jpg
234,43615,Laurie Halse Anderson,1999,Speak,Speak,4,360156,https://images.gr-assets.com/books/1310121762m/439288.jpg
235,9712,Liane Moriarty,2013,The Husband's Secret ,The Husband's Secret,3.92,232106,https://images.gr-assets.com/books/1460577225m/17802724.jpg
236,439288,Jon Krakauer,1997,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Into Thin Air: A Personal Account of the Mount Everest Disaster,4.11,291258,https://images.gr-assets.com/books/1463384482m/1898.jpg
237,17802724,Stephen King,1974,Carrie,Carrie,3.93,356814,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
238,1898,Augusten Burroughs,2002,Running with Scissors,Running with Scissors,3.7,293878,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
239,10592,Max Brooks,2006,World War Z: An Oral History of the Zombie War,World War Z: An Oral History of the Zombie War,4.01,312969,https://images.gr-assets.com/books/1386328204m/8908.jpg
240,242006,Dan Brown,2013,Inferno,"Inferno (Robert Langdon, #4)",3.8,287533,https://images.gr-assets.com/books/1397093185m/17212231.jpg
241,8908,Lois Lowry,1989,Number the Stars,Number the Stars,4.11,333638,https://images.gr-assets.com/books/1370917812m/47281.jpg
242,17212231,James Patterson,1993,Along Came a Spider,"Along Came a Spider (Alex Cross, #1)",4.08,311499,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
243,47281,Stephen King,1987,Misery,Misery,4.11,334647,https://images.gr-assets.com/books/1270545451m/10614.jpg
244,13145,Gillian Flynn,2006,Sharp Objects,Sharp Objects,3.92,207889,https://images.gr-assets.com/books/1423241485m/66559.jpg
245,10614,Katherine Paterson,1977,Bridge to Terabithia,Bridge to Terabithia,3.98,337644,https://images.gr-assets.com/books/1327880087m/2839.jpg
246,66559,"P.C. Cast, Kristin Cast",2007,Marked,"Marked (House of Night, #1)",3.79,360044,https://images.gr-assets.com/books/1317067002m/30183.jpg
247,2839,Stephen R. Covey,1989,The 7 Habits of Highly Effective People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4.05,314700,https://images.gr-assets.com/books/1421842784m/36072.jpg
248,30183,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595,A Midsummer Night's Dream,A Midsummer Night's Dream,3.94,334241,https://images.gr-assets.com/books/1327874534m/1622.jpg
249,36072,Jonathan Safran Foer,2005,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,3.97,294726,https://images.gr-assets.com/books/1327879967m/4588.jpg
250,1622,R.J. Palacio,2012,Wonder,Wonder,4.43,228538,https://images.gr-assets.com/books/1309285027m/11387515.jpg
251,4588,Dr. Seuss,1957,The Cat in the Hat,The Cat in the Hat,4.15,314016,https://images.gr-assets.com/books/1468890477m/233093.jpg
252,11387515,Marissa Meyer,2012,Cinder,"Cinder (The Lunar Chronicles, #1)",4.15,427663,https://images.gr-assets.com/books/1470056948m/11235712.jpg
253,233093,"Robert Galbraith, J.K. Rowling",2013,The Cuckoo's Calling,"The Cuckoo's Calling (Cormoran Strike, #1)",3.83,297712,https://images.gr-assets.com/books/1358716559m/16160797.jpg
254,11235712,Maggie Stiefvater,2009,Shiver,"Shiver (The Wolves of Mercy Falls, #1)",3.78,356625,https://images.gr-assets.com/books/1409283154m/6068551.jpg
255,16160797,"Ayn Rand, Leonard Peikoff",1957,Atlas Shrugged,Atlas Shrugged,3.68,283295,https://images.gr-assets.com/books/1405868167m/662.jpg
256,6068551,"Greg Mortenson, David Oliver Relin",2006,Three Cups of Tea ,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3.64,283516,https://images.gr-assets.com/books/1395407074m/49436.jpg
257,662,"Jane Carruth, Lewis Carroll, Rene Cloke",1865,,Alice in Wonderland,4.03,343252,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
258,49436,"Carlos Ruiz Zafón, Lucia Graves",2001,La sombra del viento,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",4.24,263685,https://images.gr-assets.com/books/1344545047m/1232.jpg
259,13023,James Dashner,2010,The Scorch Trials,"The Scorch Trials (Maze Runner, #2)",3.93,305643,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
260,1232,Dale Carnegie,1936,How to Win Friends and Influence People,How to Win Friends and Influence People,4.13,282623,https://images.gr-assets.com/books/1442726934m/4865.jpg
261,7631105,Frances Mayes,1996,Under the Tuscan Sun,Under the Tuscan Sun,3.72,279264,https://images.gr-assets.com/books/1320524083m/480479.jpg
262,4865,Liane Moriarty,2014,Big Little Lies,Big Little Lies,4.2,306186,https://images.gr-assets.com/books/1492239430m/19486412.jpg
263,480479,Gail Carson Levine,1997,Ella Enchanted,Ella Enchanted,3.97,339117,https://images.gr-assets.com/books/1410727190m/24337.jpg
264,19486412,Ernest Hemingway,1926,The Sun Also Rises,The Sun Also Rises,3.83,284988,https://images.gr-assets.com/books/1331828228m/3876.jpg
265,24337,Betty  Smith,1943,A Tree Grows In Brooklyn ,A Tree Grows in Brooklyn,4.24,291909,https://images.gr-assets.com/books/1327883484m/14891.jpg
266,3876,James Patterson,1995,Kiss the Girls,"Kiss the Girls (Alex Cross, #2)",3.93,274639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
267,14891,Kristin Hannah,2015,The Nightingale,The Nightingale,4.54,253606,https://images.gr-assets.com/books/1451446316m/21853621.jpg
268,13148,Kazuo Ishiguro,2005,Never Let Me Go,Never Let Me Go,3.8,294123,https://images.gr-assets.com/books/1353048590m/6334.jpg
269,21853621,Cecelia Ahern,2003,"PS, I Love You",P.S. I Love You,4.01,262921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
270,6334,"Daphne du Maurier, Sally Beauman",1938,Rebecca,Rebecca,4.2,177384,https://images.gr-assets.com/books/1327871977m/12873.jpg
271,366522,Daniel Keyes,1966,Flowers for Algernon,Flowers for Algernon,4.07,313044,https://images.gr-assets.com/books/1367141311m/18373.jpg
272,12873,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989,Como agua para chocolate,Like Water for Chocolate,3.94,263199,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
273,18373,Lisa See,2005,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,4.05,280475,https://images.gr-assets.com/books/1327880508m/1103.jpg
274,6952,"Mario Puzo, Robert Thompson, Peter Bart",1969,The Godfather,The Godfather,4.36,256480,https://images.gr-assets.com/books/1394988109m/22034.jpg
275,1103,John Green,2006,An Abundance of Katherines,An Abundance of Katherines,3.63,312754,https://images.gr-assets.com/books/1360206426m/49750.jpg
276,22034,Isaac Asimov,1951,Foundation,Foundation (Foundation #1),4.13,279688,https://images.gr-assets.com/books/1417900846m/29579.jpg
277,49750,Neil Gaiman,2013,The Ocean at the End of the Lane,The Ocean at the End of the Lane,3.99,293844,https://images.gr-assets.com/books/1497098563m/15783514.jpg
278,29579,Shel Silverstein,1981,A Light in the Attic,A Light in the Attic,4.34,297861,https://images.gr-assets.com/books/1427169918m/30118.jpg
279,15783514,"John Tiffany, Jack Thorne, J.K. Rowling",2016,"Harry Potter and the Cursed Child, Parts One and Two","Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",3.75,270603,https://images.gr-assets.com/books/1470082995m/29056083.jpg
280,30118,Lauren Oliver,2011,Delirium,"Delirium (Delirium, #1)",3.99,256975,https://images.gr-assets.com/books/1327890411m/11614718.jpg
281,29056083,John Grisham,1992,The Pelican Brief,The Pelican Brief,3.95,288376,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
